error_distance,point_reference_tag
1.0010036091637042,17
1.001417332843346,16
1.0034452547807615,19
1.0573281406076136,17
1.067757805379196,4
1.11067270940132,16
1.1263421912351714,19
1.158320705160801,14
1.2306668637329532,4
1.2451964726286817,6
1.2515501426888245,4
1.2564280295510761,19
1.2911345552815394,17
1.2973253479253457,4
1.3445931632341268,1
1.3641751837664648,10
1.3960253009610406,7
1.401764452070409,7
1.412396855113149,2
1.4394624844766344,12
1.489476263244872,17
1.5119796086289399,20
1.541961661552852,6
1.5544575778357397,19
1.5940580453953375,10
1.6001858561878928,17
1.633780241994101,19
1.6402203833554656,4
1.6479392324666537,4
1.655360201016575,1
1.6571158798747054,6
1.6873421217269144,8
1.732544238554208,8
1.735226663323014,17
1.7391023221236317,4
1.7478416359229798,8
1.7583614571427653,10
1.8022358557148181,4
1.8533563672853774,4
1.8824215361355603,6
1.9678260719081249,8
1.9760101222805417,16
2.001906022143035,6
2.00814017998824,13
2.0236557833424844,4
2.113884590391336,13
2.1688613524872533,10
2.172680177733088,15
2.1781111851126043,17
2.1973223277763942,4
2.212158437283528,6
2.222915604083438,15
2.25203295769314,18
2.3345116625760243,13
2.3739884254033368,15
2.433114237138156,4
2.4569468013705635,20
2.472993684155702,4
2.5529249270876577,8
2.5907700828257583,6
2.6799674794909665,8
2.71882793077938,19
2.7675790408211105,4
2.787982059591523,1
2.84718720457537,1
2.883304461549637,17
3.048309271360741,18
3.184833419021122,14
3.206658824777181,20
3.299151855826478,1
3.3422680885682965,20
3.4301436323817747,9
3.4307921034454205,14
3.4477440021234727,8
3.4674000340810647,14
3.6354439634955167,5
3.807437866436351,9
3.8662709682708454,1
3.8941964578041266,19
3.913727746331702,14
4.013062641266509,4
4.110996855773854,8
4.351145034803248,4
4.409513677765986,1
4.489531711368674,4
4.95887055119021,4
5.028406756436533,4
5.054763666274553,4
5.205394326111122,4
5.27198283585446,12
5.411461019949156,19
5.5961819909970245,4
6.0989964633371185,4
6.3410882338077075,20
6.526360091703516,4
6.5629482723397325,12
7.040044918988207,4
7.356759204211896,13
7.451079993734706,4
8.080790998355436,4
8.191376048302784,4
8.198908476802837,4
8.250778187072946,4
8.26804355843116,4
8.547546543485915,4
8.672937774772098,12
8.701301587017399,4
9.289954844986006,19
9.551243047832237,4
9.911750970594426,4
9.996578529572732,4
10.105139179710015,4
10.123935994201368,4
10.332451066307689,12
10.597034676419703,4
10.73246884708574,4
10.98529264645788,4
11.2603648114687,4
11.26222588953221,4
11.770835488622067,12
11.98470710327703,4
12.26841883644701,4
12.290726897177933,4
12.523116062293248,11
12.538115970807205,16
12.709414261814851,4
12.818047555503561,4
12.923154861769232,4
12.961489685645807,4
12.96509432704788,4
12.968563315950352,4
12.969562269678072,4
13.221104088766163,11
13.360445488494054,17
13.983929775599666,16
14.072223882491246,16
