,total_mask_num,match_num,match_ratio
1289,0,0,NAN
1290,0,0,NAN
1291,4,1,0.25
1292,0,0,NAN
1293,4,0,0.0
1294,5,0,0.0
1295,4,1,0.25
1296,5,1,0.2
1297,7,0,0.0
1298,4,0,0.0
1299,2,0,0.0
1300,5,1,0.2
1301,3,0,0.0
1302,5,0,0.0
1303,4,0,0.0
1304,1,0,0.0
1305,5,1,0.2
1306,2,0,0.0
1307,0,0,NAN
1308,2,2,1.0
1309,3,0,0.0
1310,5,0,0.0
1311,6,0,0.0
1312,4,0,0.0
1313,4,0,0.0
1314,9,3,0.3333333333333333
1315,5,0,0.0
1316,5,0,0.0
1317,2,1,0.5
1318,2,0,0.0
1319,1,1,1.0
1320,4,1,0.25
1321,4,1,0.25
1322,3,1,0.3333333333333333
1323,3,0,0.0
1324,3,2,0.6666666666666666
1325,3,0,0.0
1326,7,0,0.0
1327,2,1,0.5
1328,4,0,0.0
1329,1,0,0.0
1330,3,0,0.0
1331,2,0,0.0
1332,1,0,0.0
1333,5,0,0.0
1334,2,0,0.0
1335,1,0,0.0
1336,4,1,0.25
1337,2,0,0.0
1338,5,0,0.0
1339,5,1,0.2
1340,4,0,0.0
1341,4,0,0.0
1342,2,0,0.0
1343,3,0,0.0
1344,4,0,0.0
1345,8,1,0.125
1346,1,0,0.0
1347,3,0,0.0
1348,2,0,0.0
1349,6,2,0.3333333333333333
1350,3,0,0.0
1351,4,0,0.0
1352,4,0,0.0
1353,4,1,0.25
1354,8,1,0.125
1355,2,0,0.0
1356,6,0,0.0
1357,5,2,0.4
1358,2,0,0.0
1359,1,0,0.0
1360,7,3,0.42857142857142855
1361,3,0,0.0
1362,1,0,0.0
1363,2,2,1.0
1364,3,0,0.0
1365,4,1,0.25
1366,5,0,0.0
1367,1,1,1.0
1368,8,1,0.125
1369,2,1,0.5
1370,2,0,0.0
1371,3,0,0.0
1372,7,0,0.0
1373,6,0,0.0
1374,3,2,0.6666666666666666
1375,1,0,0.0
1376,3,0,0.0
1377,8,0,0.0
1378,1,0,0.0
1379,6,0,0.0
1380,3,0,0.0
1381,3,0,0.0
1382,1,0,0.0
1383,4,2,0.5
1384,2,0,0.0
1385,5,0,0.0
1386,2,0,0.0
1387,1,1,1.0
1388,3,0,0.0
1389,5,0,0.0
1390,5,0,0.0
1391,1,0,0.0
1392,5,0,0.0
1393,3,0,0.0
1394,1,0,0.0
1395,0,0,NAN
1396,3,0,0.0
1397,3,2,0.6666666666666666
1398,3,0,0.0
1399,0,0,NAN
1400,10,0,0.0
1401,3,0,0.0
1402,3,0,0.0
1403,3,0,0.0
1404,7,0,0.0
1405,3,0,0.0
1406,1,0,0.0
1407,9,3,0.3333333333333333
1408,5,0,0.0
1409,5,0,0.0
1410,6,1,0.16666666666666666
1411,0,0,NAN
1412,0,0,NAN
1413,7,2,0.2857142857142857
1414,4,0,0.0
1415,3,0,0.0
1416,1,0,0.0
1417,7,1,0.14285714285714285
1418,3,0,0.0
1419,2,0,0.0
1420,5,0,0.0
1421,1,0,0.0
1422,5,0,0.0
1423,8,3,0.375
1424,0,0,NAN
1425,5,1,0.2
1426,2,0,0.0
1427,1,0,0.0
1428,8,2,0.25
1429,4,0,0.0
1430,4,2,0.5
1431,1,0,0.0
1432,1,0,0.0
1433,2,0,0.0
1434,3,0,0.0
1435,2,0,0.0
1436,1,1,1.0
1437,3,0,0.0
1438,3,0,0.0
1439,0,0,NAN
1440,4,1,0.25
1441,2,0,0.0
1442,2,1,0.5
1443,2,1,0.5
1444,3,0,0.0
1445,3,1,0.3333333333333333
1446,8,1,0.125
1447,4,2,0.5
1448,3,0,0.0
1449,4,0,0.0
1450,3,0,0.0
1451,4,0,0.0
1452,1,0,0.0
1453,4,0,0.0
1454,1,0,0.0
1455,3,1,0.3333333333333333
1456,0,0,NAN
1457,7,0,0.0
1458,1,0,0.0
1459,2,0,0.0
1460,2,1,0.5
1461,4,0,0.0
1462,6,1,0.16666666666666666
1463,2,0,0.0
1464,4,0,0.0
1465,4,2,0.5
1466,4,0,0.0
1467,5,0,0.0
1468,1,0,0.0
1469,6,0,0.0
1470,4,0,0.0
1471,4,3,0.75
1472,8,0,0.0
1473,5,0,0.0
1474,2,0,0.0
1475,4,1,0.25
1476,1,0,0.0
1477,2,0,0.0
1478,2,1,0.5
1479,6,0,0.0
1480,3,0,0.0
1481,9,1,0.1111111111111111
1482,4,0,0.0
1483,1,0,0.0
1484,3,0,0.0
1485,4,0,0.0
1486,2,0,0.0
1487,3,0,0.0
1488,2,1,0.5
1489,4,1,0.25
1490,2,0,0.0
1491,1,0,0.0
1492,3,0,0.0
1493,4,0,0.0
1494,1,0,0.0
1495,5,0,0.0
1496,6,0,0.0
1497,1,0,0.0
1498,3,1,0.3333333333333333
1499,3,0,0.0
1500,4,0,0.0
1501,7,0,0.0
1502,7,1,0.14285714285714285
1503,1,0,0.0
1504,4,1,0.25
1505,5,1,0.2
1506,5,0,0.0
1507,5,0,0.0
1508,5,0,0.0
1509,3,1,0.3333333333333333
1510,4,1,0.25
1511,5,0,0.0
1512,9,1,0.1111111111111111
1513,3,0,0.0
1514,6,1,0.16666666666666666
1515,0,0,NAN
1516,3,0,0.0
1517,9,0,0.0
1518,4,0,0.0
1519,2,0,0.0
1520,0,0,NAN
1521,3,0,0.0
1522,11,3,0.2727272727272727
1523,8,0,0.0
1524,3,1,0.3333333333333333
1525,2,0,0.0
1526,5,2,0.4
1527,5,1,0.2
1528,9,0,0.0
1529,3,0,0.0
1530,1,0,0.0
1531,3,0,0.0
1532,7,2,0.2857142857142857
1533,1,1,1.0
1534,1,1,1.0
1535,3,3,1.0
1536,2,0,0.0
1537,6,0,0.0
1538,3,0,0.0
1539,5,0,0.0
1540,3,1,0.3333333333333333
1541,3,1,0.3333333333333333
1542,6,0,0.0
1543,1,0,0.0
1544,3,0,0.0
1545,4,0,0.0
1546,2,0,0.0
1547,2,0,0.0
1548,3,0,0.0
1549,2,0,0.0
1550,1,0,0.0
1551,3,0,0.0
1552,5,1,0.2
1553,3,0,0.0
1554,3,0,0.0
1555,2,1,0.5
1556,6,0,0.0
1557,5,2,0.4
1558,6,0,0.0
1559,3,0,0.0
1560,1,0,0.0
1561,4,0,0.0
1562,0,0,NAN
1563,5,1,0.2
1564,1,0,0.0
1565,5,1,0.2
1566,6,0,0.0
1567,4,0,0.0
1568,6,0,0.0
1569,1,0,0.0
1570,2,0,0.0
1571,4,2,0.5
1572,4,1,0.25
1573,1,1,1.0
1574,4,0,0.0
1575,3,0,0.0
1576,0,0,NAN
1577,4,0,0.0
1578,3,0,0.0
1579,1,0,0.0
1580,5,2,0.4
1581,4,0,0.0
1582,7,1,0.14285714285714285
1583,5,0,0.0
1584,1,0,0.0
1585,3,0,0.0
1586,5,1,0.2
1587,3,0,0.0
1588,1,1,1.0
1589,4,1,0.25
1590,8,1,0.125
1591,5,0,0.0
1592,1,0,0.0
1593,1,0,0.0
1594,3,0,0.0
1595,7,0,0.0
1596,4,1,0.25
1597,3,0,0.0
1598,2,0,0.0
1599,0,0,NAN
1600,8,2,0.25
1601,7,1,0.14285714285714285
1602,7,0,0.0
1603,5,0,0.0
1604,2,0,0.0
1605,2,0,0.0
1606,6,1,0.16666666666666666
1607,2,0,0.0
1608,5,0,0.0
1609,2,0,0.0
1610,2,1,0.5
1611,6,1,0.16666666666666666
1612,2,1,0.5
1613,2,1,0.5
1614,2,0,0.0
1615,2,0,0.0
1616,1,0,0.0
1617,2,1,0.5
1618,4,0,0.0
1619,2,0,0.0
1620,3,0,0.0
1621,2,0,0.0
1622,0,0,NAN
1623,2,0,0.0
1624,2,1,0.5
1625,1,0,0.0
1626,2,0,0.0
1627,9,0,0.0
1628,5,1,0.2
1629,2,0,0.0
1630,5,0,0.0
1631,8,0,0.0
1632,1,0,0.0
1633,1,0,0.0
1634,8,2,0.25
1635,5,1,0.2
1636,3,0,0.0
1637,2,0,0.0
1638,7,1,0.14285714285714285
1639,2,0,0.0
1640,7,1,0.14285714285714285
1641,9,1,0.1111111111111111
1642,3,1,0.3333333333333333
1643,1,0,0.0
1644,4,1,0.25
1645,5,1,0.2
1646,1,1,1.0
1647,2,0,0.0
1648,1,0,0.0
1649,4,1,0.25
1650,4,1,0.25
1651,3,0,0.0
1652,3,2,0.6666666666666666
1653,3,0,0.0
1654,2,0,0.0
1655,0,0,NAN
1656,3,0,0.0
1657,3,0,0.0
1658,3,0,0.0
1659,3,0,0.0
1660,4,0,0.0
1661,4,0,0.0
1662,4,0,0.0
1663,4,0,0.0
1664,3,0,0.0
1665,3,0,0.0
1666,1,1,1.0
1667,4,0,0.0
1668,3,0,0.0
1669,4,0,0.0
1670,5,0,0.0
1671,4,0,0.0
1672,5,0,0.0
1673,4,1,0.25
1674,5,1,0.2
1675,2,0,0.0
1676,6,0,0.0
1677,1,0,0.0
1678,5,0,0.0
1679,1,0,0.0
1680,5,1,0.2
1681,7,0,0.0
1682,3,0,0.0
1683,2,1,0.5
1684,4,0,0.0
1685,3,1,0.3333333333333333
1686,1,0,0.0
1687,0,0,NAN
1688,2,0,0.0
1689,2,0,0.0
1690,0,0,NAN
1691,4,1,0.25
1692,1,0,0.0
1693,5,0,0.0
1694,2,1,0.5
1695,4,2,0.5
1696,3,0,0.0
1697,0,0,NAN
1698,5,0,0.0
1699,2,0,0.0
1700,0,0,NAN
1701,4,0,0.0
1702,1,0,0.0
1703,7,1,0.14285714285714285
1704,5,1,0.2
1705,3,0,0.0
1706,6,1,0.16666666666666666
1707,3,0,0.0
1708,0,0,NAN
1709,4,1,0.25
1710,2,0,0.0
1711,5,1,0.2
1712,1,0,0.0
1713,1,0,0.0
1714,4,0,0.0
1715,4,1,0.25
1716,3,0,0.0
1717,7,2,0.2857142857142857
1718,5,1,0.2
1719,4,1,0.25
1720,0,0,NAN
1721,5,0,0.0
1722,4,0,0.0
1723,8,0,0.0
1724,4,1,0.25
1725,5,0,0.0
1726,2,0,0.0
1727,4,0,0.0
1728,3,0,0.0
1729,3,1,0.3333333333333333
1730,3,0,0.0
1731,3,0,0.0
1732,1,0,0.0
1733,1,0,0.0
1734,8,0,0.0
1735,2,0,0.0
1736,9,1,0.1111111111111111
1737,3,0,0.0
1738,5,1,0.2
1739,7,2,0.2857142857142857
1740,1,0,0.0
1741,7,1,0.14285714285714285
1742,3,0,0.0
1743,1,0,0.0
1744,1,0,0.0
1745,4,1,0.25
1746,0,0,NAN
1747,4,2,0.5
1748,1,1,1.0
1749,9,1,0.1111111111111111
1750,3,0,0.0
1751,3,1,0.3333333333333333
1752,7,0,0.0
1753,1,0,0.0
1754,1,0,0.0
1755,4,1,0.25
1756,2,0,0.0
1757,3,0,0.0
1758,6,0,0.0
1759,8,0,0.0
1760,3,0,0.0
1761,1,0,0.0
1762,2,0,0.0
1763,0,0,NAN
1764,5,0,0.0
1765,2,1,0.5
1766,2,1,0.5
1767,4,2,0.5
1768,3,0,0.0
1769,1,0,0.0
1770,4,2,0.5
1771,7,1,0.14285714285714285
1772,7,1,0.14285714285714285
1773,3,1,0.3333333333333333
1774,2,1,0.5
1775,6,0,0.0
1776,8,0,0.0
1777,6,0,0.0
1778,4,1,0.25
1779,3,0,0.0
1780,2,0,0.0
1781,2,1,0.5
1782,9,1,0.1111111111111111
1783,3,0,0.0
1784,5,1,0.2
1785,0,0,NAN
1786,7,0,0.0
1787,3,0,0.0
1788,2,0,0.0
1789,1,0,0.0
1790,2,1,0.5
1791,4,1,0.25
1792,4,0,0.0
1793,1,0,0.0
1794,1,0,0.0
1795,0,0,NAN
1796,3,0,0.0
1797,1,0,0.0
1798,4,0,0.0
1799,3,0,0.0
1800,7,0,0.0
1801,2,1,0.5
1802,6,1,0.16666666666666666
1803,0,0,NAN
1804,4,0,0.0
1805,5,0,0.0
1806,1,0,0.0
1807,2,1,0.5
1808,8,1,0.125
1809,5,2,0.4
1810,2,0,0.0
1811,8,0,0.0
1812,2,0,0.0
1813,5,1,0.2
1814,1,0,0.0
1815,2,0,0.0
1816,4,1,0.25
1817,2,0,0.0
1818,3,1,0.3333333333333333
1819,5,1,0.2
1820,0,0,NAN
1821,10,2,0.2
1822,1,0,0.0
1823,2,1,0.5
1824,5,0,0.0
1825,2,0,0.0
1826,3,0,0.0
1827,5,0,0.0
1828,1,0,0.0
1829,6,2,0.3333333333333333
1830,3,0,0.0
1831,2,0,0.0
1832,4,1,0.25
1833,1,0,0.0
1834,3,1,0.3333333333333333
1835,0,0,NAN
1836,5,1,0.2
1837,5,0,0.0
1838,1,0,0.0
1839,2,0,0.0
1840,6,1,0.16666666666666666
1841,4,0,0.0
1842,5,1,0.2
1843,2,0,0.0
1844,5,2,0.4
1845,6,0,0.0
1846,2,0,0.0
1847,3,2,0.6666666666666666
1848,1,0,0.0
1849,2,1,0.5
1850,7,0,0.0
1851,2,0,0.0
1852,6,0,0.0
1853,5,0,0.0
1854,3,0,0.0
1855,8,2,0.25
1856,4,2,0.5
1857,11,1,0.09090909090909091
1858,6,0,0.0
1859,2,0,0.0
1860,2,2,1.0
1861,4,2,0.5
1862,2,0,0.0
1863,2,1,0.5
1864,2,0,0.0
1865,5,0,0.0
1866,6,1,0.16666666666666666
1867,3,0,0.0
1868,4,1,0.25
1869,4,0,0.0
1870,2,0,0.0
1871,6,0,0.0
1872,5,1,0.2
1873,0,0,NAN
1874,1,0,0.0
1875,0,0,NAN
1876,3,0,0.0
1877,5,1,0.2
1878,1,0,0.0
1879,4,1,0.25
1880,2,0,0.0
1881,6,0,0.0
1882,5,0,0.0
1883,2,0,0.0
1884,4,1,0.25
1885,0,0,NAN
1886,8,2,0.25
1887,3,1,0.3333333333333333
1888,2,1,0.5
1889,2,0,0.0
1890,2,0,0.0
1891,8,1,0.125
1892,3,0,0.0
1893,2,0,0.0
1894,1,0,0.0
1895,1,0,0.0
1896,5,0,0.0
1897,2,0,0.0
1898,9,1,0.1111111111111111
1899,2,1,0.5
1900,2,0,0.0
1901,2,0,0.0
1902,2,0,0.0
1903,2,0,0.0
1904,6,0,0.0
1905,3,1,0.3333333333333333
1906,4,0,0.0
1907,0,0,NAN
1908,6,2,0.3333333333333333
1909,1,0,0.0
1910,4,0,0.0
1911,1,0,0.0
1912,3,0,0.0
1913,5,0,0.0
1914,6,1,0.16666666666666666
1915,4,0,0.0
1916,8,2,0.25
1917,1,0,0.0
1918,2,0,0.0
1919,2,0,0.0
1920,5,0,0.0
1921,3,0,0.0
1922,1,0,0.0
1923,4,0,0.0
1924,3,0,0.0
1925,3,0,0.0
1926,3,0,0.0
1927,7,2,0.2857142857142857
1928,7,2,0.2857142857142857
1929,4,1,0.25
1930,1,0,0.0
1931,4,0,0.0
1932,5,0,0.0
1933,7,1,0.14285714285714285
1934,4,0,0.0
1935,2,2,1.0
1936,3,0,0.0
1937,6,1,0.16666666666666666
1938,5,1,0.2
1939,6,1,0.16666666666666666
1940,3,0,0.0
1941,4,0,0.0
1942,3,0,0.0
1943,3,0,0.0
1944,3,0,0.0
1945,5,1,0.2
1946,4,0,0.0
1947,1,0,0.0
1948,2,0,0.0
1949,1,0,0.0
1950,2,0,0.0
1951,1,0,0.0
1952,2,0,0.0
1953,0,0,NAN
1954,1,0,0.0
1955,6,2,0.3333333333333333
1956,5,0,0.0
1957,5,0,0.0
1958,2,0,0.0
1959,1,0,0.0
1960,3,0,0.0
1961,3,0,0.0
1962,0,0,NAN
1963,2,0,0.0
1964,3,0,0.0
1965,4,2,0.5
1966,1,0,0.0
1967,4,0,0.0
1968,2,0,0.0
1969,2,0,0.0
1970,5,2,0.4
1971,4,2,0.5
1972,3,0,0.0
1973,3,0,0.0
1974,3,0,0.0
1975,1,0,0.0
1976,4,0,0.0
1977,1,0,0.0
1978,2,0,0.0
1979,0,0,NAN
1980,0,0,NAN
1981,1,1,1.0
1982,8,0,0.0
1983,2,1,0.5
1984,11,0,0.0
1985,2,0,0.0
1986,5,0,0.0
1987,5,0,0.0
1988,8,1,0.125
1989,5,1,0.2
1990,3,1,0.3333333333333333
1991,2,1,0.5
1992,2,0,0.0
1993,3,1,0.3333333333333333
1994,2,0,0.0
1995,4,0,0.0
1996,8,0,0.0
1997,1,0,0.0
1998,5,0,0.0
1999,1,0,0.0
2000,4,0,0.0
2001,7,0,0.0
2002,1,0,0.0
2003,2,0,0.0
2004,2,0,0.0
2005,9,2,0.2222222222222222
2006,5,1,0.2
2007,1,1,1.0
2008,2,0,0.0
2009,3,1,0.3333333333333333
2010,2,0,0.0
2011,2,0,0.0
2012,2,0,0.0
2013,5,0,0.0
2014,4,0,0.0
2015,5,1,0.2
2016,4,0,0.0
2017,0,0,NAN
2018,4,0,0.0
2019,3,1,0.3333333333333333
2020,2,0,0.0
2021,4,0,0.0
2022,3,0,0.0
2023,6,2,0.3333333333333333
2024,0,0,NAN
2025,6,0,0.0
2026,7,0,0.0
2027,0,0,NAN
2028,6,1,0.16666666666666666
2029,5,0,0.0
2030,2,0,0.0
2031,5,0,0.0
2032,5,2,0.4
2033,0,0,NAN
2034,4,1,0.25
2035,4,0,0.0
2036,2,0,0.0
2037,1,0,0.0
2038,3,0,0.0
2039,4,0,0.0
2040,2,0,0.0
2041,5,0,0.0
2042,8,0,0.0
2043,7,1,0.14285714285714285
2044,1,1,1.0
2045,2,0,0.0
2046,6,0,0.0
2047,2,0,0.0
2048,0,0,NAN
2049,1,1,1.0
2050,3,0,0.0
2051,5,0,0.0
2052,1,1,1.0
2053,2,0,0.0
2054,3,0,0.0
2055,1,0,0.0
2056,3,1,0.3333333333333333
2057,2,0,0.0
2058,3,0,0.0
2059,2,0,0.0
2060,2,1,0.5
2061,7,1,0.14285714285714285
2062,3,0,0.0
2063,5,1,0.2
2064,0,0,NAN
2065,3,0,0.0
2066,1,1,1.0
2067,3,0,0.0
2068,8,1,0.125
2069,8,0,0.0
2070,2,0,0.0
2071,4,0,0.0
2072,4,0,0.0
2073,1,0,0.0
2074,5,0,0.0
2075,1,0,0.0
2076,1,0,0.0
2077,0,0,NAN
2078,3,1,0.3333333333333333
2079,2,0,0.0
2080,1,0,0.0
2081,4,0,0.0
2082,2,0,0.0
2083,1,1,1.0
2084,3,0,0.0
2085,4,1,0.25
2086,3,1,0.3333333333333333
2087,4,1,0.25
2088,4,0,0.0
2089,4,0,0.0
2090,4,0,0.0
2091,3,0,0.0
2092,1,0,0.0
2093,3,0,0.0
2094,4,0,0.0
2095,3,1,0.3333333333333333
2096,7,0,0.0
2097,3,0,0.0
2098,4,1,0.25
2099,5,0,0.0
2100,5,0,0.0
2101,1,1,1.0
2102,4,1,0.25
2103,4,2,0.5
2104,2,0,0.0
2105,9,0,0.0
2106,4,1,0.25
2107,4,0,0.0
2108,2,0,0.0
2109,1,0,0.0
2110,7,2,0.2857142857142857
2111,2,0,0.0
2112,4,1,0.25
2113,6,1,0.16666666666666666
2114,4,0,0.0
2115,8,2,0.25
2116,2,1,0.5
2117,3,1,0.3333333333333333
2118,4,0,0.0
2119,4,1,0.25
2120,4,0,0.0
2121,4,0,0.0
2122,4,2,0.5
2123,0,0,NAN
2124,4,0,0.0
2125,8,2,0.25
2126,2,1,0.5
2127,4,0,0.0
2128,3,1,0.3333333333333333
2129,2,0,0.0
2130,5,0,0.0
2131,3,1,0.3333333333333333
2132,0,0,NAN
2133,5,1,0.2
2134,2,0,0.0
2135,3,0,0.0
2136,1,0,0.0
2137,3,1,0.3333333333333333
2138,10,1,0.1
2139,2,1,0.5
2140,8,1,0.125
2141,6,3,0.5
2142,8,2,0.25
2143,2,0,0.0
2144,3,0,0.0
2145,3,0,0.0
2146,2,0,0.0
2147,4,0,0.0
2148,0,0,NAN
2149,4,1,0.25
2150,4,1,0.25
2151,5,2,0.4
2152,5,0,0.0
2153,3,0,0.0
2154,3,0,0.0
2155,0,0,NAN
2156,5,1,0.2
2157,4,0,0.0
2158,4,0,0.0
2159,3,0,0.0
2160,3,1,0.3333333333333333
2161,3,0,0.0
2162,5,1,0.2
2163,5,1,0.2
2164,4,1,0.25
2165,6,0,0.0
2166,3,0,0.0
2167,4,0,0.0
2168,2,0,0.0
2169,9,0,0.0
2170,7,1,0.14285714285714285
2171,2,1,0.5
2172,3,1,0.3333333333333333
2173,1,0,0.0
2174,8,1,0.125
2175,0,0,NAN
2176,7,2,0.2857142857142857
2177,4,0,0.0
2178,4,1,0.25
2179,2,0,0.0
2180,3,1,0.3333333333333333
2181,6,0,0.0
2182,1,0,0.0
2183,5,0,0.0
2184,4,1,0.25
2185,1,0,0.0
2186,2,0,0.0
2187,4,1,0.25
2188,9,1,0.1111111111111111
2189,4,0,0.0
2190,4,0,0.0
2191,5,0,0.0
2192,5,0,0.0
2193,2,0,0.0
2194,3,0,0.0
2195,1,0,0.0
2196,1,0,0.0
2197,4,0,0.0
2198,2,0,0.0
2199,0,0,NAN
2200,3,0,0.0
2201,4,0,0.0
2202,1,1,1.0
2203,4,1,0.25
2204,1,0,0.0
2205,1,0,0.0
2206,2,0,0.0
2207,3,0,0.0
2208,4,1,0.25
2209,1,0,0.0
2210,2,0,0.0
2211,1,0,0.0
2212,3,0,0.0
2213,1,0,0.0
2214,3,0,0.0
2215,1,0,0.0
2216,5,3,0.6
2217,1,0,0.0
2218,1,0,0.0
2219,5,0,0.0
2220,5,0,0.0
2221,6,2,0.3333333333333333
2222,4,0,0.0
2223,2,0,0.0
2224,3,0,0.0
2225,0,0,NAN
2226,6,1,0.16666666666666666
2227,0,0,NAN
2228,3,0,0.0
2229,3,0,0.0
2230,4,0,0.0
2231,3,0,0.0
2232,4,0,0.0
2233,3,1,0.3333333333333333
2234,7,3,0.42857142857142855
2235,1,0,0.0
2236,5,0,0.0
2237,4,0,0.0
2238,2,1,0.5
2239,0,0,NAN
2240,2,0,0.0
2241,5,0,0.0
2242,3,0,0.0
2243,1,0,0.0
2244,2,0,0.0
2245,3,0,0.0
2246,4,0,0.0
2247,6,0,0.0
2248,2,1,0.5
2249,4,1,0.25
2250,2,0,0.0
2251,3,0,0.0
2252,3,0,0.0
2253,1,1,1.0
2254,6,0,0.0
2255,3,1,0.3333333333333333
2256,3,0,0.0
2257,0,0,NAN
2258,1,0,0.0
2259,6,0,0.0
2260,4,0,0.0
2261,5,0,0.0
2262,2,1,0.5
2263,1,0,0.0
2264,6,0,0.0
2265,7,1,0.14285714285714285
2266,2,0,0.0
2267,0,0,NAN
2268,8,0,0.0
2269,8,0,0.0
2270,4,0,0.0
2271,0,0,NAN
2272,3,0,0.0
2273,3,2,0.6666666666666666
2274,6,2,0.3333333333333333
2275,4,1,0.25
2276,2,0,0.0
2277,7,0,0.0
2278,4,0,0.0
2279,5,0,0.0
2280,2,0,0.0
2281,1,1,1.0
2282,5,0,0.0
2283,1,0,0.0
2284,1,0,0.0
2285,2,0,0.0
2286,2,0,0.0
2287,5,0,0.0
2288,3,1,0.3333333333333333
2289,2,1,0.5
2290,1,0,0.0
2291,7,2,0.2857142857142857
2292,4,0,0.0
2293,6,1,0.16666666666666666
2294,2,0,0.0
2295,3,1,0.3333333333333333
2296,2,0,0.0
2297,3,0,0.0
2298,8,0,0.0
2299,3,0,0.0
2300,5,0,0.0
2301,0,0,NAN
2302,0,0,NAN
2303,8,2,0.25
2304,9,0,0.0
2305,6,0,0.0
2306,1,0,0.0
2307,0,0,NAN
2308,5,0,0.0
2309,5,0,0.0
2310,3,2,0.6666666666666666
2311,3,0,0.0
2312,0,0,NAN
2313,2,1,0.5
2314,2,0,0.0
2315,4,0,0.0
2316,3,1,0.3333333333333333
2317,1,0,0.0
2318,3,0,0.0
2319,4,0,0.0
2320,2,0,0.0
2321,4,1,0.25
2322,2,0,0.0
2323,3,0,0.0
2324,6,1,0.16666666666666666
2325,3,0,0.0
2326,3,0,0.0
2327,6,0,0.0
2328,8,0,0.0
2329,4,0,0.0
2330,7,1,0.14285714285714285
2331,5,1,0.2
2332,6,0,0.0
2333,2,0,0.0
2334,1,0,0.0
2335,0,0,NAN
2336,5,0,0.0
2337,2,0,0.0
2338,8,2,0.25
2339,4,0,0.0
2340,1,0,0.0
2341,1,0,0.0
2342,5,0,0.0
2343,5,0,0.0
2344,7,2,0.2857142857142857
2345,1,0,0.0
2346,1,0,0.0
2347,3,0,0.0
2348,6,0,0.0
2349,3,0,0.0
2350,1,0,0.0
2351,2,0,0.0
2352,2,0,0.0
2353,7,2,0.2857142857142857
2354,8,1,0.125
2355,2,0,0.0
2356,5,0,0.0
2357,6,2,0.3333333333333333
2358,1,0,0.0
2359,6,0,0.0
2360,3,0,0.0
2361,6,1,0.16666666666666666
2362,3,1,0.3333333333333333
2363,3,1,0.3333333333333333
2364,3,0,0.0
2365,5,3,0.6
2366,1,0,0.0
2367,6,0,0.0
2368,4,0,0.0
2369,3,0,0.0
2370,0,0,NAN
2371,2,0,0.0
2372,1,1,1.0
2373,2,2,1.0
2374,3,3,1.0
2375,1,0,0.0
2376,2,0,0.0
2377,1,0,0.0
2378,3,1,0.3333333333333333
2379,4,0,0.0
2380,2,0,0.0
2381,1,0,0.0
2382,2,0,0.0
2383,5,2,0.4
2384,5,0,0.0
2385,5,0,0.0
2386,2,0,0.0
2387,2,0,0.0
2388,4,1,0.25
2389,1,0,0.0
2390,2,1,0.5
2391,2,2,1.0
2392,5,0,0.0
2393,0,0,NAN
2394,4,0,0.0
2395,3,0,0.0
2396,9,3,0.3333333333333333
2397,0,0,NAN
2398,1,1,1.0
2399,0,0,NAN
2400,0,0,NAN
2401,3,1,0.3333333333333333
2402,2,0,0.0
2403,1,1,1.0
2404,2,1,0.5
2405,3,1,0.3333333333333333
2406,8,0,0.0
2407,4,0,0.0
2408,1,0,0.0
2409,3,0,0.0
2410,2,0,0.0
2411,2,1,0.5
2412,7,0,0.0
2413,6,1,0.16666666666666666
2414,7,1,0.14285714285714285
2415,1,0,0.0
2416,3,0,0.0
2417,1,1,1.0
2418,2,1,0.5
2419,2,0,0.0
2420,7,1,0.14285714285714285
2421,1,0,0.0
2422,1,0,0.0
2423,0,0,NAN
2424,2,0,0.0
2425,6,1,0.16666666666666666
2426,5,1,0.2
2427,5,1,0.2
2428,5,0,0.0
2429,8,0,0.0
2430,3,0,0.0
2431,3,0,0.0
2432,2,1,0.5
2433,3,0,0.0
2434,6,0,0.0
2435,5,0,0.0
2436,1,0,0.0
2437,0,0,NAN
2438,4,1,0.25
2439,5,1,0.2
2440,0,0,NAN
2441,4,2,0.5
2442,5,1,0.2
2443,4,0,0.0
2444,6,0,0.0
2445,4,0,0.0
2446,3,1,0.3333333333333333
2447,3,0,0.0
2448,4,0,0.0
2449,4,1,0.25
2450,3,0,0.0
2451,1,0,0.0
2452,8,0,0.0
2453,1,0,0.0
2454,6,1,0.16666666666666666
2455,1,1,1.0
2456,5,1,0.2
2457,2,0,0.0
2458,5,1,0.2
2459,3,0,0.0
2460,6,1,0.16666666666666666
2461,5,0,0.0
2462,3,0,0.0
2463,2,0,0.0
2464,5,1,0.2
2465,4,0,0.0
2466,3,1,0.3333333333333333
2467,1,0,0.0
2468,4,0,0.0
2469,4,1,0.25
2470,3,0,0.0
2471,1,0,0.0
2472,2,1,0.5
2473,3,0,0.0
2474,0,0,NAN
2475,3,0,0.0
2476,5,0,0.0
2477,3,0,0.0
2478,4,0,0.0
2479,2,0,0.0
2480,0,0,NAN
2481,8,0,0.0
2482,2,0,0.0
2483,3,1,0.3333333333333333
2484,1,0,0.0
2485,7,0,0.0
2486,4,0,0.0
2487,2,0,0.0
2488,0,0,NAN
2489,3,0,0.0
2490,2,0,0.0
2491,3,1,0.3333333333333333
2492,2,0,0.0
2493,1,0,0.0
2494,1,1,1.0
2495,1,0,0.0
2496,1,0,0.0
2497,3,0,0.0
2498,2,1,0.5
2499,7,2,0.2857142857142857
2500,3,0,0.0
