,total_mask_num,match_num,match_ratio
158,3,1,0.3333333333333333
159,3,1,0.3333333333333333
160,4,1,0.25
161,5,1,0.2
162,8,1,0.125
163,5,0,0.0
164,5,1,0.2
165,4,0,0.0
166,3,0,0.0
167,5,1,0.2
168,3,1,0.3333333333333333
169,0,0,NAN
170,2,0,0.0
171,3,0,0.0
172,0,0,NAN
173,3,0,0.0
174,6,1,0.16666666666666666
175,1,0,0.0
176,3,1,0.3333333333333333
177,10,2,0.2
178,3,0,0.0
179,2,0,0.0
180,6,1,0.16666666666666666
181,0,0,NAN
182,2,0,0.0
183,7,0,0.0
184,5,0,0.0
185,4,1,0.25
186,7,3,0.42857142857142855
187,5,0,0.0
188,6,0,0.0
189,3,0,0.0
190,2,0,0.0
191,5,2,0.4
192,4,0,0.0
193,6,0,0.0
194,5,0,0.0
195,6,1,0.16666666666666666
196,0,0,NAN
197,0,0,NAN
198,3,0,0.0
199,1,0,0.0
200,6,0,0.0
201,3,0,0.0
202,7,0,0.0
203,1,0,0.0
204,2,0,0.0
205,2,0,0.0
206,4,0,0.0
207,4,0,0.0
208,5,0,0.0
209,1,0,0.0
210,2,1,0.5
211,2,0,0.0
212,6,0,0.0
213,3,0,0.0
214,4,1,0.25
215,4,0,0.0
216,4,0,0.0
217,3,1,0.3333333333333333
218,0,0,NAN
219,1,1,1.0
220,2,0,0.0
221,3,0,0.0
222,2,0,0.0
223,3,0,0.0
224,2,0,0.0
225,2,1,0.5
226,2,0,0.0
227,6,1,0.16666666666666666
228,2,1,0.5
229,2,0,0.0
230,0,0,NAN
231,3,0,0.0
232,3,3,1.0
233,7,0,0.0
234,6,1,0.16666666666666666
235,2,0,0.0
236,0,0,NAN
237,2,1,0.5
238,1,0,0.0
239,4,2,0.5
240,4,1,0.25
241,0,0,NAN
242,7,0,0.0
243,7,0,0.0
244,6,1,0.16666666666666666
245,1,0,0.0
246,1,0,0.0
247,4,0,0.0
248,10,1,0.1
249,4,0,0.0
250,3,0,0.0
251,2,0,0.0
252,1,0,0.0
253,1,0,0.0
254,7,1,0.14285714285714285
255,5,1,0.2
256,4,0,0.0
257,7,1,0.14285714285714285
258,2,0,0.0
259,8,0,0.0
260,0,0,NAN
261,7,0,0.0
262,1,0,0.0
263,0,0,NAN
264,4,0,0.0
265,4,2,0.5
266,1,0,0.0
267,4,0,0.0
268,5,1,0.2
269,4,1,0.25
270,4,0,0.0
271,1,0,0.0
272,1,0,0.0
273,0,0,NAN
274,5,1,0.2
275,3,0,0.0
276,7,1,0.14285714285714285
277,3,0,0.0
278,0,0,NAN
279,6,0,0.0
280,7,1,0.14285714285714285
281,7,0,0.0
282,4,2,0.5
283,4,0,0.0
284,3,0,0.0
285,8,1,0.125
286,2,1,0.5
287,4,0,0.0
288,5,0,0.0
289,6,1,0.16666666666666666
290,6,1,0.16666666666666666
291,4,1,0.25
292,8,0,0.0
293,4,0,0.0
294,5,1,0.2
295,1,0,0.0
296,9,1,0.1111111111111111
297,0,0,NAN
298,1,1,1.0
299,5,1,0.2
300,4,1,0.25
301,4,1,0.25
302,6,0,0.0
303,4,1,0.25
304,8,2,0.25
305,6,0,0.0
306,1,0,0.0
307,1,0,0.0
308,2,0,0.0
309,5,0,0.0
310,3,2,0.6666666666666666
311,1,0,0.0
312,3,0,0.0
313,2,1,0.5
314,1,1,1.0
315,4,0,0.0
316,8,0,0.0
317,4,0,0.0
318,4,0,0.0
319,3,0,0.0
320,2,1,0.5
321,1,1,1.0
322,2,0,0.0
323,2,0,0.0
324,4,0,0.0
325,2,0,0.0
326,5,0,0.0
327,2,0,0.0
328,2,0,0.0
329,0,0,NAN
330,0,0,NAN
331,2,0,0.0
332,3,0,0.0
333,5,1,0.2
334,4,1,0.25
335,1,0,0.0
