error_distance,point_reference_tag
1.0000184608318345,17
1.0002052224778866,19
1.0004074916777448,20
1.001075642998771,5
1.0010887723944133,20
1.0017172724310421,20
1.0018620483406704,18
1.0018936305661557,20
1.0019508019659868,20
1.0021617060745063,20
1.0024113493729698,10
1.0024540188127804,18
1.0026449619252786,19
1.0026667722137237,4
1.002705073954354,18
1.0027301095972507,6
1.0028712407522118,6
1.002980311005287,6
1.003315862142261,5
1.0036290736044506,4
1.0036876057028374,17
1.0038436221509288,6
1.0038470439717504,17
1.0046562089016886,18
1.0054882129149363,20
1.0054906361608975,20
1.0055435695062793,20
1.0056139376327475,20
1.0057530837986803,6
1.0060322630501815,19
1.0062399217459668,18
1.0062517351681033,15
1.0069948455433093,18
1.0071792918266187,10
1.0074981619613859,5
1.0077728420112904,20
1.0078636467042137,17
1.0079744621633646,5
1.0080489543115077,20
1.0083677883238753,5
1.008887627061541,20
1.009295610146595,20
1.0093540099870806,5
1.0093792324282946,6
1.0099370575238518,17
1.0106217618479119,20
1.0107361278521876,6
1.0107416647460192,20
1.0108547771275673,20
1.0110711083982906,6
1.0115059320506967,20
1.0116218478778147,5
1.0117432280562015,6
1.012016961841493,19
1.0123635274941603,20
1.012424129368228,20
1.0124621522509478,17
1.0126290097613186,19
1.0128948672829432,5
1.0129914632152666,20
1.0130768457857688,6
1.0131275071628523,6
1.013364458518083,20
1.0134446165064257,5
1.0136160799779514,20
1.013657614615395,20
1.0136972126616943,20
1.0138030981386794,4
1.0141656273895021,10
1.0143736277234638,17
1.014385755248096,20
1.0144777129120646,6
1.0148764547115627,20
1.0148791006165083,5
1.0149058828425095,19
1.0151904837229975,20
1.0153362266934327,20
1.0154509863301635,9
1.0155590138755775,17
1.015566752699294,6
1.0158161954899583,6
1.0158758373432324,6
1.0159441771850757,20
1.016003170092392,20
1.016662230869109,15
1.016956998694346,20
1.0171831207912752,20
1.017425216334246,20
1.0174555134942769,17
1.017591506251394,20
1.0179289984297022,20
1.0182929147887931,18
1.018714936066077,20
1.0187499914419877,20
1.0192638503541873,5
1.0193708459903934,6
1.0194941040774586,17
1.0195076386141817,5
1.019603764326093,5
1.0199491634494582,5
1.0200252641183603,6
1.02009768646109,20
1.0205208242539041,15
1.0207522430821905,20
1.0210663207376784,8
1.0210958618323875,17
1.0211224244272596,18
1.0217279963823898,6
1.021820201012683,20
1.0223651230371944,19
1.0224459706495224,5
1.023027216137105,17
1.0231706158398868,18
1.0231989754263389,6
1.0232015972446622,5
1.0232065713939014,17
1.0234933032479665,4
1.0236402600671868,6
1.023793704026941,5
1.0240266944585448,18
1.0241809601087726,4
1.0242838794031943,14
1.0242877297676005,20
1.0243799021170603,5
1.024550289382162,6
1.0246746465898884,20
1.0250069845908827,20
1.025015445268004,6
1.0252411153300218,4
1.0253151310326412,20
1.0255749336014193,17
1.025671853539446,20
1.025771415509698,20
1.0257936022840362,5
1.0262859437039282,6
1.0263359701354617,6
1.0272161455755935,5
1.0274105032592675,20
1.0278726667012392,17
1.027949124313504,5
1.0282166474495833,5
1.0288046362740282,20
1.0292575171625096,4
1.02926617096849,20
1.0295247143521704,20
1.0298073134496457,20
1.0298148894896153,20
1.0298367944518976,20
1.0303244470289425,9
1.030514512630025,5
1.030845512412223,6
1.0310625178661923,19
1.031081728733523,20
1.03111354530935,19
1.0314100164112703,20
1.0315548627934898,17
1.0318976160176043,5
1.0326517720155555,19
1.0327345479308339,17
1.0329003784382043,19
1.0329558736251716,17
1.0329834179813238,17
1.0329834179813238,17
1.033231156328898,5
1.0334039056610393,20
1.0334167080372045,6
1.0335541998481792,20
1.0336443372862536,6
1.0336600830874867,17
1.033858453505099,17
1.0339440198664949,19
1.0339469383122288,4
1.034012803465832,20
1.0340428407356304,20
1.0340970667562572,20
1.0343521208705861,17
1.035085055958145,5
1.0353357084923047,5
1.035401284900956,9
1.035488953492603,4
1.035508395077052,15
1.036123621428965,6
1.0363006240654926,6
1.0363694421314442,5
1.0363920437415015,5
1.0368829224835134,4
1.0378562372421989,15
1.0379049429236185,20
1.038070912377823,5
1.0389220739271312,4
1.0392033967834136,6
1.0396795183223673,17
1.0405907356199862,6
1.0410460880673391,19
1.041129848635471,5
1.0416704373561494,5
1.0420106969565233,20
1.0422738648173098,19
1.0424180439814485,20
1.042579544092325,19
1.0425958905659929,20
1.0425991747043057,4
1.043178969714003,20
1.0432732331374661,17
1.0434913501510559,17
1.0435790871080484,17
1.0436214624050435,17
1.0438334116807035,17
1.0438409083167395,5
1.043970068913255,18
1.0440502678969514,19
1.0441170226092251,6
1.0441257797217025,19
1.044224172614063,5
1.0442839757444822,5
1.0445554416776865,17
1.044589913525403,17
1.0446325651617396,20
1.0447322431139858,5
1.0447724564780336,18
1.0449040960846583,20
1.0450336295584295,18
1.0451137111053956,20
1.045580067642104,17
1.0458407298627739,19
1.0461351315810767,18
1.0466301374732419,19
1.0467669264437927,19
1.0470845347249083,20
1.0473794613540302,2
1.0480210644177634,20
1.0482204637456736,20
1.0484759415805844,17
1.0484998170623774,19
1.0487269479988202,4
1.0489598186634757,4
1.0492494652247344,17
1.0493555679032676,6
1.0493932642250416,17
1.0495250137714127,5
1.0497466082624285,14
1.0498641933874182,20
1.0499594588568104,17
1.050611428161895,19
1.0506823933670728,20
1.0509323031707138,19
1.0511885670915295,17
1.0512400425129451,4
1.051428469543468,15
1.0514378910827298,6
1.0515212373039453,18
1.051583035209899,4
1.0520946717549957,5
1.0521682462202444,20
1.0521897025057525,5
1.0522349800043338,20
1.0523252539203347,20
1.0525480214356846,5
1.0531973766587304,2
1.053264510061542,6
1.0536083538536876,20
1.0543229186683354,6
1.0546781606168985,5
1.054730526970922,18
1.0547989142148215,6
1.055734372452076,17
1.0557725284855166,9
1.0558393951424567,15
1.0559427807469213,5
1.0568127953500441,4
1.0568438835164524,10
1.056866266895979,20
1.0571559687979877,6
1.0572141391852057,20
1.057545738707299,18
1.057816219203284,19
1.057925257283057,9
1.0583202013374562,9
1.058816323772283,18
1.0588480844814259,19
1.0592204352509533,5
1.059248018271859,18
1.0595161984130788,17
1.060054889025188,19
1.0602532866991752,19
1.0603251614003653,5
1.0604873008682962,5
1.0605349433984688,17
1.0608087642652255,18
1.0609555024706692,17
1.0610396829324018,5
1.061194692752171,17
1.0614437407868906,5
1.0615887312536834,18
1.0616068113054495,19
1.062095760390946,20
1.0621016119694249,19
1.0622029498203684,19
1.0628399947434606,9
1.0629013069313547,3
1.0633202230561472,18
1.0636546833248328,17
1.0636736782025937,5
1.063901041040687,6
1.0643933407066701,5
1.0645134989023726,18
1.0645858543078985,18
1.0646275389158477,5
1.0649325063080448,20
1.065110813729284,18
1.0652638182152034,14
1.065303921926237,18
1.065807419553751,5
1.0659954082182799,19
1.0660579166186805,18
1.0661883569085289,6
1.0663663497591187,5
1.0668867679514191,20
1.0674288868341502,5
1.0675717301914573,18
1.067696232813849,18
1.0677182750388434,18
1.068157882269718,17
1.0682903507768864,18
1.0686656383175497,17
1.0698432063090395,17
1.0698875562294898,3
1.0708523455140095,18
1.0711473482120089,4
1.071390039745283,19
1.0713901197221354,19
1.0716270911808987,18
1.0717141292444166,20
1.0717821885742476,15
1.0731429360723677,4
1.0732445821241592,18
1.0735640660878651,19
1.0736535201489483,19
1.073681142749293,5
1.074253557151655,5
1.0754157271838527,20
1.0754680774945877,17
1.0756303568163905,17
1.0758697716184278,17
1.0764053309929433,17
1.0767486201825165,4
1.076824880223024,19
1.0770491161551756,17
1.0774251504069339,19
1.077854812416263,19
1.078252023760508,18
1.0784000217352812,17
1.078400993914791,17
1.0785723355845274,17
1.0786079441233813,19
1.0786986958371367,18
1.0791698964751517,5
