error_distance,point_reference_tag
1.000435220168903,9
1.0006261288016123,4
1.0012525242533517,12
1.0019880856669447,6
1.0022578269399507,5
1.004166687536152,19
1.0042887177167392,4
1.0047622687185658,20
1.0052849827099613,12
1.0055656650265599,5
1.005614534935668,12
1.0074915846580492,10
1.0085889676139743,11
1.008848830674997,1
1.009357104349381,12
1.0100437000423514,17
1.010409173836471,15
1.0106148608522025,4
1.0109207761005707,12
1.0111815534847814,1
1.0115262018138327,11
1.012532490021978,12
1.0131813761755248,11
1.01322863785269,14
1.0148199743068835,11
1.014921826049616,12
1.0163695572684757,12
1.0180289901037873,3
1.0185628823014616,9
1.0190103585771924,19
1.0194169354325786,12
1.0195102608134936,6
1.0201874574751186,9
1.0208208044654288,17
1.0214737040626034,12
1.0215585774121676,15
1.021613902221162,5
1.0217920403801302,8
1.022181878310366,17
1.022553802542179,17
1.0231901370105012,8
1.023368853404806,15
1.0239118761471224,14
1.0241884913312447,1
1.0244897396120385,5
1.0253236549352267,10
1.0255041460382517,4
1.0259640587957433,12
1.0263846867552873,6
1.0264161392875166,4
1.0272056770451299,17
1.0272056770451299,17
1.0285250055433588,5
1.0295094365148516,10
1.0297417489912428,1
1.031283371117411,14
1.0313019290056957,4
1.0316987821458987,15
1.0317267965209687,10
1.0323387884679025,17
1.0338588071131176,12
1.0344945841939677,14
1.0346707293045703,17
1.0349534095442758,4
1.0363597062622438,15
1.0365516290166494,10
1.0375868774227184,15
1.0379296825938347,11
1.0385639088626275,13
1.0386696695658653,7
1.0390791514691902,4
1.0391230985456061,20
1.0393749928312321,5
1.039699553936302,16
1.0401874711027896,3
1.0416024984445253,17
1.0419671885423865,9
1.0440247979246928,17
1.0443413152841612,16
1.0455454008675142,8
1.0459689346522423,20
1.0461368036564693,11
1.0461915539318742,16
1.0468055507645382,19
1.0472497770411808,17
1.048040952311484,20
1.048757918024225,10
1.0487907910002756,19
1.0489900305933502,12
1.049095462938539,12
1.0491858344795346,12
1.0503328210305911,9
1.050948923266292,8
1.0510615866675583,11
1.05110553309135,17
1.0511449775264772,10
1.0517561470013368,3
1.053195957079915,19
1.0548321174376998,4
1.05736068536112,4
1.0578446034420346,3
1.0579536610900708,3
1.0581154707135907,9
1.0587475269241333,1
1.0610944384687506,12
1.0612689855852306,2
1.0620322405076383,20
1.0634336046132857,13
1.0636819481546391,4
1.0643844574026389,18
1.0651816393859665,15
1.0656444593183012,4
1.0658022999264065,18
1.0658182503957652,15
1.0668044627590938,15
1.068740258106962,7
